0.00613592	1.49079
0.0122718	1.49692
0.0184078	1.50714
0.0245437	1.52143
0.0306796	1.53979
0.0368155	1.56219
0.0429515	1.58862
0.0490874	1.61905
0.0613592	1.69178
0.0736311	1.78009
0.0859029	1.88357
0.0981748	2.0017
0.110447	2.13379
0.122718	2.27899
0.141126	2.51894
0.159534	2.78109
0.184078	3.15368
0.220893	3.71634
0.239301	3.97229
0.251573	4.12345
0.263845	4.25361
0.269981	4.30942
0.276117	4.35835
0.282252	4.39993
0.288388	4.43375
0.294524	4.45945
0.30066	4.47675
0.306796	4.48544
0.312932	4.4854
0.319068	4.47658
0.325204	4.45904
0.33134	4.43291
0.337476	4.39842
0.343612	4.35586
0.349748	4.3056
0.362019	4.18376
0.374291	4.03695
0.386563	3.86975
0.404971	3.5913
0.435651	3.09222
0.460194	2.69783
0.478602	2.42181
0.49701	2.17182
0.509282	2.02275
0.521553	1.88953
0.533825	1.7734
0.546097	1.67541
0.558369	1.59647
0.564505	1.56438
0.570641	1.53732
0.576777	1.51538
0.582913	1.49863
0.589049	1.48713
0.595185	1.48093
0.60132	1.48011
0.607456	1.4847
0.613592	1.49476
0.619728	1.51031
0.625864	1.53139
0.632	1.55802
0.638136	1.59023
0.644272	1.62801
0.650408	1.67137
0.66268	1.77475
0.674952	1.9001
0.687223	2.04689
0.699495	2.21423
0.711767	2.40077
0.730175	2.71217
0.748583	3.05237
0.791534	3.86219
0.803806	4.06422
0.816078	4.23605
0.822214	4.30752
0.82835	4.36779
0.834486	4.41577
0.840621	4.45054
0.846757	4.47135
0.852893	4.47763
0.859029	4.46908
0.865165	4.44561
0.871301	4.40741
0.877437	4.35492
0.883573	4.28878
0.889709	4.20989
0.901981	4.01816
0.914253	3.78963
0.93266	3.40189
0.975612	2.46824
0.987884	2.23208
1.00016	2.02117
1.01243	1.8402
1.0247	1.69312
1.03084	1.63336
1.03697	1.58328
1.04311	1.54325
1.04924	1.51359
1.05538	1.4946
1.06151	1.48656
1.06765	1.48975
1.07379	1.50441
1.07992	1.53077
1.08606	1.56901
1.09219	1.61931
1.09833	1.68178
1.10447	1.75652
1.1106	1.84353
1.11674	1.94277
1.12901	2.17717
1.14128	2.45695
1.15355	2.77636
1.17196	3.30615
1.19037	3.84004
1.20264	4.15039
1.20878	4.27821
1.21491	4.38132
1.22105	4.45523
1.22718	4.49611
1.23332	4.50122
1.23946	4.46915
1.24559	4.40004
1.25173	4.29559
1.25786	4.15891
1.264	3.99428
1.27627	3.60204
1.31309	2.30908
1.32536	1.95909
1.3315	1.81424
1.33763	1.69279
1.34377	1.59692
1.3499	1.52863
1.35604	1.48981
1.36217	1.48222
1.36831	1.50754
1.37445	1.56726
1.38058	1.66273
1.38672	1.79495
1.39285	1.96446
1.39899	2.17106
1.40513	2.41335
1.4174	2.98978
1.43581	3.93581
1.44194	4.19789
1.44808	4.38715
1.45421	4.4746
1.46035	4.43933
1.46649	4.27558
1.47262	3.9957
1.47876	3.62737
1.49717	2.35831
1.5033	1.99647
1.50944	1.71416
1.51557	1.53719
1.52171	1.49178
1.52784	1.60644
1.53398	1.91229
1.54012	2.43763
1.54625	3.18143
1.55239	4.01852
1.55852	4.46931
1.56466	3.68228
1.5708	1.49095
1.5892	-6.66328
1.60148	-11.2046
1.61375	-15.0982
1.62602	-18.5374
1.63829	-21.6478
1.6567	-25.8656
1.67511	-29.6891
1.69351	-33.2203
1.71806	-37.5844
1.7426	-41.6463
1.76715	-45.4737
1.79783	-49.9989
1.82851	-54.2973
1.86532	-59.2253
1.90827	-64.7465
2.01872	-78.7553
2.04326	-82.1704
2.06167	-84.9662
2.07394	-87.0059
2.08621	-89.2494
2.09849	-91.7771
2.11076	-94.6926
2.1353	-101.219
2.14144	-102.01
2.14757	-101.863
2.15371	-100.995
2.17212	-97.5282
2.18439	-95.6627
2.19666	-94.2006
2.20893	-93.0401
2.2212	-92.1015
2.23348	-91.3293
2.24575	-90.685
2.25802	-90.1415
2.27029	-89.679
2.28256	-89.2828
2.29484	-88.9419
2.30711	-88.6477
2.31938	-88.3935
2.33165	-88.174
2.34392	-87.9847
2.35619	-87.8223
2.36847	-87.6839
2.38074	-87.5669
2.39301	-87.4696
2.40528	-87.39
2.41755	-87.3269
2.42369	-87.3012
2.42983	-87.2791
2.43596	-87.2605
2.4421	-87.2453
2.44823	-87.2335
2.45437	-87.2248
2.46051	-87.2193
2.46664	-87.2168
2.47278	-87.2173
2.47891	-87.2207
2.48505	-87.2269
2.49118	-87.2358
2.49732	-87.2474
2.50346	-87.2616
2.50959	-87.2785
2.52186	-87.3197
2.53414	-87.3708
2.54641	-87.4314
2.55868	-87.5013
2.57095	-87.5804
2.58322	-87.6684
2.5955	-87.7653
2.60777	-87.871
2.62618	-88.046
2.64458	-88.2407
2.66299	-88.4553
2.6814	-88.6901
2.69981	-88.9457
2.71821	-89.2227
2.73662	-89.522
2.75503	-89.8448
2.77344	-90.1924
2.79185	-90.5664
2.81025	-90.9689
2.82866	-91.4022
2.84707	-91.8691
2.86548	-92.3733
2.88388	-92.9188
2.90229	-93.5108
2.9207	-94.1557
2.93911	-94.8615
2.95751	-95.6383
2.97592	-96.4992
2.99433	-97.4612
3.0066	-98.1698
3.01887	-98.942
3.03115	-99.7889
3.04342	-100.724
3.05569	-101.764
3.06796	-102.931
3.08023	-104.248
3.09251	-105.74
3.10478	-107.413
3.12318	-110.042
3.12932	-110.769
3.13546	-111.273
3.14159	-111.454
