              1	            0.3	              0	              0
              2	            0.3	              1	              1
              3	            0.3	              1	            0.5
              4	            0.3	              1	       0.333333
              5	            0.3	              1	           0.25
              6	            0.3	              1	            0.2
              7	            0.3	              1	       0.166667
              8	            0.3	              1	       0.142857
              9	            0.3	              1	          0.125
             10	            0.3	              1	       0.111111
             11	            0.3	              1	            0.1
             12	            0.3	              1	      0.0909091
             13	            0.3	              1	      0.0833333
             14	            0.3	              1	      0.0769231
             15	            0.3	              1	      0.0714286
             16	            0.3	              1	      0.0666667
             17	            0.3	              1	         0.0625
             18	            0.3	              1	      0.0588235
             19	            0.3	              1	      0.0555556
             20	            0.3	              1	      0.0526316
             21	            0.3	              1	           0.05
             22	            0.3	              1	       0.047619
             23	            0.3	              1	      0.0454545
             24	            0.3	              1	      0.0434783
             25	            0.3	              1	      0.0416667
             26	            0.3	              1	           0.04
             27	            0.3	              1	      0.0384615
             28	            0.3	              1	       0.037037
             29	            0.3	              1	      0.0357143
             30	            0.3	              1	      0.0344828
             31	            0.3	              1	      0.0333333
             32	            0.3	              1	      0.0322581
             33	            0.3	              1	        0.03125
             34	            0.3	              1	       0.030303
             35	            0.3	              1	      0.0294118
             36	            0.3	              1	      0.0285714
             37	            0.3	              1	      0.0277778
             38	            0.3	              1	       0.027027
             39	            0.3	              1	      0.0263158
             40	            0.3	              1	       0.025641
             41	            0.3	              1	          0.025
             42	            0.3	              1	      0.0243902
             43	            0.3	              1	      0.0238095
             44	            0.3	              1	      0.0232558
             45	            0.3	              1	      0.0227273
             46	            0.3	              1	      0.0222222
             47	            0.3	              1	      0.0217391
             48	            0.3	              1	      0.0212766
             49	            0.3	              1	      0.0208333
             50	            0.3	              1	      0.0204082
             51	            0.3	              1	           0.02
             52	            0.3	              1	      0.0196078
             53	            0.3	              1	      0.0192308
             54	            0.3	              1	      0.0188679
             55	            0.3	              1	      0.0185185
             56	            0.3	              1	      0.0181818
             57	            0.3	              1	      0.0178571
             58	            0.3	              1	      0.0175439
             59	            0.3	              1	      0.0172414
             60	            0.3	              1	      0.0169492
             61	            0.3	              1	      0.0166667
             62	            0.3	              1	      0.0163934
             63	            0.3	              1	       0.016129
             64	            0.3	              1	       0.015873
             65	            0.3	              1	       0.015625
             66	            0.3	              1	      0.0153846
             67	            0.3	              1	      0.0151515
             68	            0.3	              1	      0.0149254
             69	            0.3	              1	      0.0147059
             70	            0.3	              1	      0.0144928
             71	            0.3	              1	      0.0142857
             72	            0.3	              1	      0.0140845
             73	            0.3	              1	      0.0138889
             74	            0.3	              1	      0.0136986
             75	            0.3	              1	      0.0135135
             76	            0.3	              1	      0.0133333
             77	            0.3	              1	      0.0131579
             78	            0.3	              1	       0.012987
             79	            0.3	              1	      0.0128205
             80	            0.3	              1	      0.0126582
             81	            0.3	              1	         0.0125
             82	            0.3	              1	      0.0123457
             83	            0.3	              1	      0.0121951
             84	            0.3	              1	      0.0120482
             85	            0.3	              1	      0.0119048
             86	            0.3	              1	      0.0117647
             87	            0.3	              1	      0.0116279
             88	            0.3	              1	      0.0114943
             89	            0.3	              1	      0.0113636
             90	            0.3	              1	       0.011236
             91	            0.3	              1	      0.0111111
             92	            0.3	              1	       0.010989
             93	            0.3	              1	      0.0108696
             94	            0.3	              1	      0.0107527
             95	            0.3	              1	      0.0106383
             96	            0.3	              1	      0.0105263
             97	            0.3	              1	      0.0104167
             98	            0.3	              1	      0.0103093
             99	            0.3	              1	      0.0102041
            100	            0.3	              1	       0.010101
            101	            0.3	              1	           0.01
            102	            0.3	              1	     0.00990099
            103	            0.3	              1	     0.00980392
            104	            0.3	              1	     0.00970874
            105	            0.3	              1	     0.00961538
            106	            0.3	              1	     0.00952381
            107	            0.3	              1	     0.00943396
            108	            0.3	              1	     0.00934579
            109	            0.3	              1	     0.00925926
            110	            0.3	              1	     0.00917431
            111	            0.3	              1	     0.00909091
            112	            0.3	              1	     0.00900901
            113	            0.3	              1	     0.00892857
            114	            0.3	              1	     0.00884956
            115	            0.3	              1	     0.00877193
            116	            0.3	              1	     0.00869565
            117	            0.3	              1	     0.00862069
            118	            0.3	              1	     0.00854701
            119	            0.3	              1	     0.00847458
            120	            0.3	              1	     0.00840336
            121	            0.3	              1	     0.00833333
            122	            0.3	              1	     0.00826446
            123	            0.3	              1	     0.00819672
            124	            0.3	              1	     0.00813008
            125	            0.3	              1	     0.00806452
            126	            0.3	              1	          0.008
            127	            0.3	              1	     0.00793651
            128	            0.3	              1	     0.00787402
            129	            0.3	              1	      0.0078125
            130	            0.3	              1	     0.00775194
            131	            0.3	              1	     0.00769231
            132	            0.3	              1	     0.00763359
            133	            0.3	              1	     0.00757576
            134	            0.3	              1	      0.0075188
            135	            0.3	              1	     0.00746269
            136	            0.3	              1	     0.00740741
            137	            0.3	              1	     0.00735294
            138	            0.3	              1	     0.00729927
            139	            0.3	              1	     0.00724638
            140	            0.3	              1	     0.00719424
            141	            0.3	              1	     0.00714286
            142	            0.3	              1	      0.0070922
            143	            0.3	              1	     0.00704225
            144	            0.3	              1	     0.00699301
            145	            0.3	              1	     0.00694444
            146	            0.3	              1	     0.00689655
            147	            0.3	              1	     0.00684932
            148	            0.3	              1	     0.00680272
            149	            0.3	              1	     0.00675676
            150	            0.3	              1	     0.00671141
            151	            0.3	              1	     0.00666667
            152	            0.3	              1	     0.00662252
            153	            0.3	              1	     0.00657895
            154	            0.3	              1	     0.00653595
            155	            0.3	              1	     0.00649351
            156	            0.3	              1	     0.00645161
            157	            0.3	              1	     0.00641026
            158	            0.3	              1	     0.00636943
