        616.889	              1	         31.009	      0.0502667
        647.898	              1	         32.567	      0.0502656
        680.465	              1	         34.204	      0.0502656
        714.669	              1	         35.924	      0.0502666
        750.593	              1	         37.729	      0.0502656
        788.322	              1	         39.626	      0.0502663
        827.948	              1	         41.618	      0.0502664
        869.566	              1	         43.709	      0.0502653
        913.275	              1	         45.907	      0.0502663
        959.182	              1	         48.218	      0.0502699
         1007.4	              1	              0	              0
