0.15390625	-24.6128027823994
0.154296875	-24.0640051508391
0.1546875	-23.4604324874126
0.155078125	-22.7733094408732
0.15546875	-22.0256358011609
0.155859375	-21.276346645863
0.15625	-20.3592979212284
0.156640625	-19.4676255733924
0.15703125	-18.4764604963399
0.157421875	-17.4379226494757
0.1578125	-16.3842738211106
0.158203125	-15.4009716586727
0.15859375	-14.5907787271313
0.158984375	-14.142862598326
0.159375	-14.1826242829717
0.159765625	-14.7089385648932
0.16015625	-15.5692195484556
0.160546875	-16.5615043985862
0.1609375	-17.626776336839
0.161328125	-18.6526832627072
0.16171875	-19.6215282328232
0.162109375	-20.5253896658287
0.1625	-21.4058863627207
0.162890625	-22.1418925818209
0.16328125	-22.891291925454
0.163671875	-23.4819739690928
0.1640625	-24.181143431123
0.164453125	-24.750621829019
