1	-63.8309
2	-63.81
3	-63.7751
4	-63.7263
5	-63.6634
6	-63.5863
7	-63.495
8	-63.3893
9	-63.269
10	-63.134
11	-62.9841
12	-62.819
13	-62.6385
14	-62.4424
15	-62.2302
16	-62.0017
17	-61.7565
18	-61.4941
19	-61.2142
20	-60.9161
21	-60.5995
22	-60.2636
23	-59.908
24	-59.532
25	-59.135
27	-58.2756
28	-57.8122
29	-57.3261
31	-56.2866
32	-55.7356
34	-54.5868
36	-53.4243
38	-52.364
39	-51.9294
41	-51.3818
44	-51.5473
46	-52.1968
48	-53.0661
50	-54.0074
53	-55.3804
56	-56.6153
58	-57.3506
61	-58.3293
64	-59.1766
68	-60.1361
71	-60.7508
75	-61.4569
78	-61.9159
82	-62.4505
86	-62.9117
91	-63.4043
95	-63.7434
100	-64.1113
105	-64.4278
110	-64.7021
116	-64.9855
122	-65.2282
128	-65.4375
134	-65.6194
141	-65.803
148	-65.9611
156	-66.1164
164	-66.2496
172	-66.3646
180	-66.4647
189	-66.5624
199	-66.6558
209	-66.7361
219	-66.8057
230	-66.872
242	-66.9342
254	-66.9879
267	-67.038
280	-67.0814
294	-67.1218
309	-67.1591
325	-67.1933
341	-67.2229
358	-67.25
376	-67.2749
395	-67.2975
415	-67.318
436	-67.3366
458	-67.3534
481	-67.3686
505	-67.3822
530	-67.3945
557	-67.406
585	-67.4162
614	-67.4254
645	-67.4339
677	-67.4415
712	-67.4486
747	-67.4547
785	-67.4605
824	-67.4656
866	-67.4703
909	-67.4745
955	-67.4784
1003	-67.4819
1053	-67.485
1106	-67.4879
1162	-67.4905
1220	-67.4929
1281	-67.495
1346	-67.497
1413	-67.4987
1484	-67.5003
1559	-67.5017
1637	-67.503
1719	-67.5042
1805	-67.5053
1896	-67.5063
1991	-67.5072
2091	-67.508
2197	-67.5087
2307	-67.5094
2423	-67.51
2544	-67.5105
2672	-67.511
2806	-67.5114
2947	-67.5118
3096	-67.5122
3251	-67.5125
3414	-67.5128
3586	-67.5131
3766	-67.5134
3955	-67.5136
4154	-67.5138
4362	-67.514
4582	-67.5141
4812	-67.5143
5053	-67.5144
5307	-67.5145
5574	-67.5147
5854	-67.5148
6148	-67.5149
6457	-67.5149
6781	-67.515
7122	-67.5151
7479	-67.5151
7855	-67.5152
8250	-67.5153
8664	-67.5153
9099	-67.5153
9556	-67.5154
10036	-67.5154
10540	-67.5154
11070	-67.5155
11626	-67.5155
12210	-67.5155
12823	-67.5155
13467	-67.5156
14144	-67.5156
14854	-67.5156
15600	-67.5156
16384	-67.5156
