-1.25	0.01	-7.54616
-1.2	0.01	-7.54616
-1.15	0.01	-7.54616
-1.1	0.01	-7.54616
-1.05	0.01	-7.54616
-1	0.01	-7.54616
-0.95	0.01	-7.54616
-0.9	0.01	-7.54616
-0.85	0.01	-7.54616
-0.8	0.01	-7.54616
-0.75	0.01	-7.54616
-0.7	0.01	-7.54616
-0.65	0.01	-7.54616
-0.6	0.01	-7.54616
-0.55	0.01	-7.54616
-0.5	0.01	-7.54616
-0.45	0.01	-7.54616
-0.4	0.01	-7.54616
-0.35	0.01	-7.54616
-0.3	0.01	-7.54616
-0.25	0.01	-7.54616
-0.2	0.01	-7.54616
-0.15	0.01	-7.54616
-0.1	0.01	-7.54616
-0.05	0.01	-7.54616
0	0.01	-7.54616
0.05	0.01	-7.54616
0.1	0.01	-7.54616
0.15	0.01	-7.54617
0.2	0.01	-7.54617
0.25	0.01	-7.54617
0.3	0.01	-7.54617
0.35	0.01	-7.54617
0.4	0.01	-7.54617
0.45	0.01	-7.54617
0.5	0.01	-7.54617
0.55	0.01	-7.54617
0.6	0.01	-7.54617
0.65	0.01	-7.54617
0.7	0.01	-7.54617
0.75	0.01	-7.54617
0.8	0.01	-7.54617
0.85	0.01	-7.54617
0.9	0.01	-7.54617
0.95	0.01	-7.54617
1	0.01	-7.54617
1.05	0.01	-7.54617
1.1	0.01	-7.54617
1.15	0.01	-7.54617
1.2	0.01	-7.54617
1.25	0.01	-7.54617
-1.25	0.0107227	-7.54605
-1.2	0.0107227	-7.54605
-1.15	0.0107227	-7.54605
-1.1	0.0107227	-7.54605
-1.05	0.0107227	-7.54605
-1	0.0107227	-7.54605
-0.95	0.0107227	-7.54605
-0.9	0.0107227	-7.54605
-0.85	0.0107227	-7.54605
-0.8	0.0107227	-7.54606
-0.75	0.0107227	-7.54606
-0.7	0.0107227	-7.54606
-0.65	0.0107227	-7.54606
-0.6	0.0107227	-7.54606
-0.55	0.0107227	-7.54606
-0.5	0.0107227	-7.54606
-0.45	0.0107227	-7.54606
-0.4	0.0107227	-7.54606
